Date;Time; Temperatura  -  Med  (C) ; Umidità  -  Med  (%) ; Pressione  -  Med  (hpa) ; Velocità  del  vento  -  Med  (kmh) ; Raffica  di  vento  -  Med  (kmh) ; Direzione  del  vento  -  Tutti  (°) ; Punto  di  rugiada  -  Med  (C) ; Temperatura  apparente  -  Med  (C) ; Quantità  di  pioggia  -  Med  (mm/h) ; Precipitation  -  Totale  (mm) ; Radiazione  solare  -  Med  (W/m2) 
2025-03-22;14.30;7.40;95.00;962.10;0.00;0.00;201;6.60;6.60;0.00;8.00;35.00
2025-03-22;14.35;7.40;95.00;962.10;0.00;0.00;201;6.60;6.60;0.00;8.00;41.30
2025-03-22;14.40;7.40;95.00;962.20;0.00;0.00;201;6.60;6.60;0.00;8.00;33.00
2025-03-22;14.45;7.40;95.00;962.20;0.00;0.00;202;6.60;6.60;0.00;8.00;36.70
2025-03-22;14.50;7.40;95.00;962.10;0.00;0.00;201;6.60;6.60;0.00;8.00;47.00
2025-03-22;14.55;7.40;95.00;962.10;0.00;0.00;202;6.60;6.60;0.00;8.20;49.30
2025-03-22;15.00;7.50;95.00;962.20;0.00;0.00;201;6.70;6.70;0.00;8.20;35.00
2025-03-22;15.05;7.60;95.00;962.10;0.00;0.00;201;6.80;6.90;0.00;8.20;39.30
2025-03-22;15.10;7.60;95.00;962.00;0.00;0.00;201;6.80;6.90;0.00;8.20;57.00
2025-03-22;15.15;7.60;95.00;961.90;0.00;0.00;202;6.80;6.90;0.00;8.40;75.70
2025-03-22;15.20;7.60;95.00;961.80;0.00;0.00;201;6.80;6.90;0.00;8.40;94.00
2025-03-22;15.25;7.70;95.00;961.70;0.00;0.00;202;6.90;7.00;0.00;8.40;99.70
2025-03-22;15.30;7.70;95.00;961.60;0.00;0.00;201;6.90;7.00;0.00;8.40;74.00
2025-03-22;15.35;7.70;95.30;961.50;0.00;0.00;202;7.00;7.00;0.00;8.40;75.00
2025-03-22;15.40;7.70;96.00;961.50;0.00;0.00;201;7.10;7.00;0.00;8.40;66.00
2025-03-22;15.45;7.80;96.00;961.30;0.00;0.00;202;7.20;7.10;0.00;8.40;65.70
2025-03-22;15.50;7.80;96.00;961.10;0.00;0.00;201;7.20;7.10;0.00;8.40;72.00
2025-03-22;15.55;7.80;96.00;961.10;0.00;0.00;202;7.20;7.10;0.00;8.40;58.00
2025-03-22;16.00;7.80;96.00;961.00;0.00;0.00;201;7.20;7.10;0.00;8.40;39.00
2025-03-22;16.05;7.80;96.00;960.90;0.00;0.00;201;7.20;7.10;0.00;8.40;35.50
2025-03-22;16.10;7.80;95.50;960.90;0.00;0.00;201;7.10;7.10;0.00;8.40;29.00
2025-03-22;16.15;7.80;96.00;960.90;0.00;0.00;202;7.20;7.10;0.00;8.40;30.00
2025-03-22;16.20;7.80;96.00;961.00;0.00;0.00;201;7.20;7.10;0.00;8.40;37.00
2025-03-22;16.25;7.80;96.00;960.80;0.00;0.00;202;7.20;7.10;0.00;8.40;33.70
2025-03-22;16.30;7.80;96.00;960.80;0.00;0.00;201;7.20;7.10;0.00;8.40;26.00
2025-03-22;16.35;7.80;96.00;960.90;0.00;0.00;201;7.20;7.10;0.00;8.40;25.50
2025-03-22;16.40;7.80;96.00;960.80;0.00;0.00;201;7.20;7.10;0.00;8.40;32.50
2025-03-22;16.45;7.80;96.00;960.80;0.00;0.00;202;7.20;7.10;0.00;8.40;31.00
2025-03-22;16.50;7.80;96.00;960.80;0.00;0.00;201;7.20;7.10;0.00;8.40;18.50
2025-03-22;16.55;7.80;96.00;960.80;0.00;0.00;202;7.20;7.10;0.00;8.40;15.30
2025-03-22;17.00;7.70;96.00;960.70;0.00;0.00;201;7.10;7.00;0.00;8.40;16.00
2025-03-22;17.05;7.70;95.50;960.70;0.00;0.00;201;7.00;7.00;0.00;8.40;12.00
2025-03-22;17.10;7.70;95.00;960.70;0.00;0.00;201;6.90;7.00;0.00;8.40;12.00
2025-03-22;17.15;7.60;95.00;960.70;0.00;0.00;202;6.80;6.90;0.00;8.40;10.70
2025-03-22;17.20;7.60;95.00;960.70;0.00;0.00;201;6.80;6.90;0.00;8.40;10.00
2025-03-22;17.25;7.60;95.00;960.70;0.00;0.00;202;6.80;6.90;0.00;8.40;10.30
2025-03-22;17.30;7.60;95.00;960.70;0.00;0.00;201;6.80;6.90;0.00;8.40;9.00
2025-03-22;17.35;7.60;95.00;960.80;0.00;0.00;201;6.80;6.80;0.00;8.40;6.00
2025-03-22;17.40;7.50;95.00;960.70;0.00;0.00;201;6.70;6.70;0.00;8.60;5.00
2025-03-22;17.45;7.50;95.00;960.70;0.00;0.00;202;6.70;6.70;0.00;8.60;1.70
2025-03-22;17.50;7.50;95.00;960.70;0.00;0.00;201;6.70;6.70;0.60;8.80;0.00
2025-03-22;17.55;7.40;95.30;960.70;0.00;0.00;202;6.70;6.60;1.20;8.80;0.00
2025-03-22;18.00;7.40;96.00;960.70;0.00;0.00;201;6.80;6.70;1.20;8.80;0.00
2025-03-22;18.05;7.40;95.80;960.70;0.00;0.00;201;6.80;6.70;2.10;9.20;5.00
2025-03-22;18.10;7.40;96.00;960.80;0.00;0.00;201;6.80;6.70;2.50;9.40;0.00
2025-03-22;18.15;7.40;95.70;960.70;0.00;0.00;202;6.70;6.70;2.80;9.60;0.00
2025-03-22;18.20;7.40;95.00;960.70;0.00;0.00;201;6.60;6.60;1.90;9.80;0.00
2025-03-22;18.25;7.40;95.00;960.70;0.00;0.00;202;6.60;6.60;1.60;9.80;0.00
2025-03-22;18.30;7.30;95.00;960.70;0.00;0.00;201;6.50;6.50;1.40;9.80;0.00
2025-03-22;18.35;7.30;95.00;960.70;0.00;0.00;201;6.50;6.50;1.00;10.00;0.00
2025-03-22;18.40;7.30;95.00;960.50;0.00;0.00;201;6.50;6.50;1.00;10.00;0.00
2025-03-22;18.45;7.30;95.00;960.40;0.00;0.00;202;6.50;6.50;0.90;10.00;0.00
2025-03-22;18.50;7.20;96.00;960.40;0.00;0.00;201;6.60;6.40;0.40;10.00;0.00
2025-03-22;18.55;7.20;96.00;960.30;0.00;0.00;202;6.60;6.40;0.00;10.00;0.00
2025-03-22;19.00;7.20;96.00;960.20;0.00;0.00;201;6.60;6.40;0.00;10.00;0.00
2025-03-22;19.05;7.20;96.00;960.20;0.00;0.00;201;6.60;6.40;0.00;10.20;0.00
2025-03-22;19.10;7.20;96.00;960.20;0.00;0.00;201;6.60;6.40;0.00;10.20;0.00
2025-03-22;19.15;7.20;96.00;960.20;0.00;0.00;202;6.60;6.40;0.00;10.20;0.00
2025-03-22;19.20;7.20;96.00;960.20;0.00;0.00;201;6.60;6.40;0.00;10.20;0.00
2025-03-22;19.25;7.20;96.00;960.20;0.00;0.00;202;6.60;6.40;0.00;10.20;0.00
2025-03-22;19.30;7.20;96.00;960.10;0.00;0.00;201;6.60;6.40;0.00;10.20;0.00
2025-03-22;19.35;7.20;96.00;960.10;0.00;0.00;201;6.60;6.40;0.00;10.40;0.00
2025-03-22;19.40;7.20;96.00;960.10;0.00;0.00;201;6.60;6.40;1.80;10.60;0.00
2025-03-22;19.45;7.20;96.00;960.00;0.00;0.00;202;6.60;6.40;1.80;10.80;0.00
2025-03-22;19.50;7.20;96.00;960.10;0.00;0.00;201;6.60;6.40;1.70;10.80;0.00
2025-03-22;19.55;7.10;96.00;960.10;0.00;0.00;202;6.50;6.30;1.10;11.00;0.00
2025-03-22;20.00;7.10;96.00;960.10;0.00;0.00;201;6.50;6.30;1.00;11.00;0.00
2025-03-22;20.05;7.20;96.00;960.10;0.00;0.00;201;6.60;6.40;1.00;11.00;0.00
2025-03-22;20.10;7.20;96.00;960.10;0.00;0.00;201;6.60;6.40;0.80;11.00;0.00
2025-03-22;20.15;7.20;96.00;960.10;0.00;0.00;202;6.60;6.40;0.80;11.20;0.00
2025-03-22;20.20;7.20;96.00;960.10;0.00;0.00;201;6.60;6.40;0.80;11.20;0.00
2025-03-22;20.25;7.10;96.00;960.00;0.00;0.00;202;6.50;6.30;0.80;11.20;0.00
2025-03-22;20.30;7.10;96.00;959.80;0.00;0.00;201;6.50;6.30;0.00;11.20;0.00
2025-03-22;20.35;7.10;96.00;959.80;0.00;0.00;201;6.50;6.30;0.00;11.20;0.00
2025-03-22;20.40;7.10;96.00;959.80;0.00;0.00;201;6.50;6.30;0.00;11.40;0.00
2025-03-22;20.45;7.10;96.00;959.70;0.00;0.00;202;6.50;6.30;0.00;11.40;0.00
2025-03-22;20.50;7.10;96.00;959.60;0.00;0.00;201;6.50;6.30;0.00;11.40;0.00
2025-03-22;20.55;7.10;96.00;959.40;0.00;0.00;202;6.50;6.30;1.00;11.60;0.00
2025-03-22;21.00;7.10;96.00;959.40;0.00;0.00;201;6.50;6.30;1.00;11.60;0.00
2025-03-22;21.05;7.10;96.00;959.40;0.00;0.00;201;6.50;6.30;1.60;11.80;0.00
2025-03-22;21.10;7.10;96.00;959.50;0.00;0.00;201;6.50;6.30;1.30;12.00;0.00
2025-03-22;21.15;7.10;96.00;959.60;0.00;2.00;202;6.50;6.30;3.30;12.40;0.00
2025-03-22;21.20;7.10;96.00;959.70;0.00;2.00;201;6.50;6.30;6.30;12.80;0.00
2025-03-22;21.25;7.00;96.00;959.60;0.00;0.00;202;6.40;6.20;5.10;13.20;0.00
2025-03-22;21.30;7.00;96.00;959.60;0.00;2.00;201;6.40;6.10;3.40;13.40;0.00
2025-03-22;21.35;6.90;96.00;959.50;0.00;2.00;202;6.30;6.00;3.40;13.80;0.00
2025-03-22;21.40;6.80;96.00;959.50;0.00;2.00;201;6.20;5.90;3.90;14.00;0.00
2025-03-22;21.45;6.80;96.00;959.40;0.00;0.00;202;6.20;5.90;2.90;14.20;0.00
2025-03-22;21.50;6.80;96.00;959.30;0.00;0.00;201;6.20;5.90;1.40;14.20;0.00
2025-03-22;21.55;6.80;96.00;959.30;0.00;2.00;202;6.20;5.90;1.20;14.40;0.00
2025-03-22;22.00;6.70;96.00;959.20;0.00;2.00;201;6.10;5.80;1.20;14.40;0.00
2025-03-22;22.05;6.70;96.00;958.90;0.00;2.00;201;6.10;5.80;1.10;14.40;0.00
2025-03-22;22.10;6.70;96.00;958.80;0.00;0.00;201;6.10;5.80;0.40;14.40;0.00
2025-03-22;22.15;6.70;96.00;958.60;0.00;0.00;202;6.10;5.80;0.00;14.40;0.00
2025-03-22;22.20;6.70;96.00;958.40;0.00;0.00;201;6.10;5.80;0.00;14.40;0.00
2025-03-22;22.25;6.70;96.00;958.40;0.00;2.00;202;6.10;5.80;0.00;14.40;0.00
2025-03-22;22.30;6.70;96.00;958.30;0.00;2.00;201;6.10;5.80;0.00;14.40;0.00
2025-03-22;22.35;6.70;96.00;958.40;0.00;2.00;201;6.10;5.80;0.00;14.40;0.00
2025-03-22;22.40;6.70;96.00;958.50;0.00;2.00;201;6.10;5.80;0.00;14.40;0.00
2025-03-22;22.45;6.70;96.00;958.40;0.00;0.00;202;6.10;5.80;0.00;14.60;0.00
2025-03-22;22.50;6.70;96.00;958.40;0.00;0.00;201;6.10;5.80;5.00;14.80;0.00
2025-03-22;22.55;6.70;96.00;958.20;0.00;0.00;202;6.10;5.80;4.20;15.20;0.00
2025-03-22;23.00;6.70;96.00;958.20;0.00;0.00;201;6.10;5.80;2.20;15.20;0.00
2025-03-22;23.05;6.80;96.00;958.20;0.00;2.00;201;6.20;5.90;2.30;15.60;0.00
2025-03-22;23.10;6.80;96.00;958.10;0.00;2.00;201;6.20;5.90;2.40;15.80;0.00
2025-03-22;23.15;6.80;96.00;958.10;0.00;0.00;202;6.20;5.90;3.30;16.00;0.00
2025-03-22;23.20;6.80;96.00;958.10;0.00;0.00;201;6.20;5.90;2.00;16.20;0.00
2025-03-22;23.25;6.80;96.00;958.10;0.00;0.00;202;6.20;5.90;4.40;16.60;0.00
2025-03-22;23.30;6.80;96.00;958.20;0.00;0.00;201;6.20;5.90;4.60;16.80;0.00
2025-03-22;23.35;6.80;96.00;958.10;0.00;0.00;201;6.20;5.90;3.60;17.20;0.00
2025-03-22;23.40;6.80;96.00;958.10;0.00;0.00;201;6.20;5.90;5.80;17.60;0.00
2025-03-22;23.45;6.80;96.00;958.10;0.00;0.00;202;6.20;5.90;4.60;18.20;0.00
2025-03-22;23.50;6.80;96.00;958.10;0.00;0.00;201;6.20;5.90;4.40;18.40;0.00
2025-03-22;23.55;6.80;96.00;958.00;0.00;0.00;202;6.20;5.90;4.70;19.00;0.00
